date;year;month;country_id;country;variable;value
2008-06-01;2008;6;2;BEL;rhpi_rpdi;113.27
2008-09-01;2008;9;2;BEL;rhpi_rpdi;113.74
2008-12-01;2008;12;2;BEL;rhpi_rpdi;112.78
2009-03-01;2009;3;2;BEL;rhpi_rpdi;111.32
2009-06-01;2009;6;2;BEL;rhpi_rpdi;111.65
2009-09-01;2009;9;2;BEL;rhpi_rpdi;113.31
2009-12-01;2009;12;2;BEL;rhpi_rpdi;114.06
2010-03-01;2010;3;2;BEL;rhpi_rpdi;116.49
2010-06-01;2010;6;2;BEL;rhpi_rpdi;115.98
2010-09-01;2010;9;2;BEL;rhpi_rpdi;117.12
2010-12-01;2010;12;2;BEL;rhpi_rpdi;118.47
2011-03-01;2011;3;2;BEL;rhpi_rpdi;120.46
2011-06-01;2011;6;2;BEL;rhpi_rpdi;121.27
2011-09-01;2011;9;2;BEL;rhpi_rpdi;120.12
2011-12-01;2011;12;2;BEL;rhpi_rpdi;120.14
2012-03-01;2012;3;2;BEL;rhpi_rpdi;122.25
2012-06-01;2012;6;2;BEL;rhpi_rpdi;121.90
2012-09-01;2012;9;2;BEL;rhpi_rpdi;120.07
2012-12-01;2012;12;2;BEL;rhpi_rpdi;121.46
2013-03-01;2013;3;2;BEL;rhpi_rpdi;121.32
2013-06-01;2013;6;2;BEL;rhpi_rpdi;121.21
2013-09-01;2013;9;2;BEL;rhpi_rpdi;119.17
2013-12-01;2013;12;2;BEL;rhpi_rpdi;121.09
2014-03-01;2014;3;2;BEL;rhpi_rpdi;119.17
2014-06-01;2014;6;2;BEL;rhpi_rpdi;119.72
2014-09-01;2014;9;2;BEL;rhpi_rpdi;119.61
2014-12-01;2014;12;2;BEL;rhpi_rpdi;119.23
2015-03-01;2015;3;2;BEL;rhpi_rpdi;119.45
2015-06-01;2015;6;2;BEL;rhpi_rpdi;119.77
2015-09-01;2015;9;2;BEL;rhpi_rpdi;120.30
2015-12-01;2015;12;2;BEL;rhpi_rpdi;119.87
2016-03-01;2016;3;2;BEL;rhpi_rpdi;119.10
2016-06-01;2016;6;2;BEL;rhpi_rpdi;118.51
2016-09-01;2016;9;2;BEL;rhpi_rpdi;118.25
2016-12-01;2016;12;2;BEL;rhpi_rpdi;120.17
2017-03-01;2017;3;2;BEL;rhpi_rpdi;119.07
2017-06-01;2017;6;2;BEL;rhpi_rpdi;118.29
2017-09-01;2017;9;2;BEL;rhpi_rpdi;118.53
2017-12-01;2017;12;2;BEL;rhpi_rpdi;119.00
2018-03-01;2018;3;2;BEL;rhpi_rpdi;119.18
2018-06-01;2018;6;2;BEL;rhpi_rpdi;118.36
2018-09-01;2018;9;2;BEL;rhpi_rpdi;119.45
2018-12-01;2018;12;2;BEL;rhpi_rpdi;118.20
2019-03-01;2019;3;2;BEL;rhpi_rpdi;118.52
2019-06-01;2019;6;2;BEL;rhpi_rpdi;119.87
1975-03-01;1975;3;3;CAN;rhpi_rpdi;82.03
1975-06-01;1975;6;3;CAN;rhpi_rpdi;80.46
1975-09-01;1975;9;3;CAN;rhpi_rpdi;80.51
1975-12-01;1975;12;3;CAN;rhpi_rpdi;80.13
1976-03-01;1976;3;3;CAN;rhpi_rpdi;79.35
1976-06-01;1976;6;3;CAN;rhpi_rpdi;78.54
1976-09-01;1976;9;3;CAN;rhpi_rpdi;80.08
1976-12-01;1976;12;3;CAN;rhpi_rpdi;76.42
1977-03-01;1977;3;3;CAN;rhpi_rpdi;75.08
1977-06-01;1977;6;3;CAN;rhpi_rpdi;73.27
1977-09-01;1977;9;3;CAN;rhpi_rpdi;73.60
1977-12-01;1977;12;3;CAN;rhpi_rpdi;75.25
1978-03-01;1978;3;3;CAN;rhpi_rpdi;72.67
1978-06-01;1978;6;3;CAN;rhpi_rpdi;73.81
1978-09-01;1978;9;3;CAN;rhpi_rpdi;74.39
1978-12-01;1978;12;3;CAN;rhpi_rpdi;73.08
1979-03-01;1979;3;3;CAN;rhpi_rpdi;73.35
1979-06-01;1979;6;3;CAN;rhpi_rpdi;72.70
1979-09-01;1979;9;3;CAN;rhpi_rpdi;75.34
1979-12-01;1979;12;3;CAN;rhpi_rpdi;76.24
1980-03-01;1980;3;3;CAN;rhpi_rpdi;78.16
1980-06-01;1980;6;3;CAN;rhpi_rpdi;80.31
1980-09-01;1980;9;3;CAN;rhpi_rpdi;81.88
1980-12-01;1980;12;3;CAN;rhpi_rpdi;84.64
1981-03-01;1981;3;3;CAN;rhpi_rpdi;91.45
1981-06-01;1981;6;3;CAN;rhpi_rpdi;97.61
1981-09-01;1981;9;3;CAN;rhpi_rpdi;105.88
1981-12-01;1981;12;3;CAN;rhpi_rpdi;99.04
1982-03-01;1982;3;3;CAN;rhpi_rpdi;94.19
1982-06-01;1982;6;3;CAN;rhpi_rpdi;91.64
1982-09-01;1982;9;3;CAN;rhpi_rpdi;86.24
1982-12-01;1982;12;3;CAN;rhpi_rpdi;82.26
1983-03-01;1983;3;3;CAN;rhpi_rpdi;82.28
1983-06-01;1983;6;3;CAN;rhpi_rpdi;82.66
1983-09-01;1983;9;3;CAN;rhpi_rpdi;78.54
1983-12-01;1983;12;3;CAN;rhpi_rpdi;79.06
1984-03-01;1984;3;3;CAN;rhpi_rpdi;78.21
1984-06-01;1984;6;3;CAN;rhpi_rpdi;76.93
1984-09-01;1984;9;3;CAN;rhpi_rpdi;75.72
1984-12-01;1984;12;3;CAN;rhpi_rpdi;72.67
1985-03-01;1985;3;3;CAN;rhpi_rpdi;71.64
1985-06-01;1985;6;3;CAN;rhpi_rpdi;70.12
1985-09-01;1985;9;3;CAN;rhpi_rpdi;70.75
1985-12-01;1985;12;3;CAN;rhpi_rpdi;71.60
1986-03-01;1986;3;3;CAN;rhpi_rpdi;72.25
1986-06-01;1986;6;3;CAN;rhpi_rpdi;73.85
1986-09-01;1986;9;3;CAN;rhpi_rpdi;76.29
1986-12-01;1986;12;3;CAN;rhpi_rpdi;78.58
1987-03-01;1987;3;3;CAN;rhpi_rpdi;79.75
1987-06-01;1987;6;3;CAN;rhpi_rpdi;85.41
1987-09-01;1987;9;3;CAN;rhpi_rpdi;85.62
1987-12-01;1987;12;3;CAN;rhpi_rpdi;86.78
1988-03-01;1988;3;3;CAN;rhpi_rpdi;86.82
1988-06-01;1988;6;3;CAN;rhpi_rpdi;87.74
1988-09-01;1988;9;3;CAN;rhpi_rpdi;88.88
1988-12-01;1988;12;3;CAN;rhpi_rpdi;88.97
1989-03-01;1989;3;3;CAN;rhpi_rpdi;91.23
1989-06-01;1989;6;3;CAN;rhpi_rpdi;95.97
1989-09-01;1989;9;3;CAN;rhpi_rpdi;96.70
1989-12-01;1989;12;3;CAN;rhpi_rpdi;96.53
1990-03-01;1990;3;3;CAN;rhpi_rpdi;96.64
1990-06-01;1990;6;3;CAN;rhpi_rpdi;101.71
1990-09-01;1990;9;3;CAN;rhpi_rpdi;94.64
1990-12-01;1990;12;3;CAN;rhpi_rpdi;90.51
1991-03-01;1991;3;3;CAN;rhpi_rpdi;86.70
1991-06-01;1991;6;3;CAN;rhpi_rpdi;87.91
1991-09-01;1991;9;3;CAN;rhpi_rpdi;89.78
1991-12-01;1991;12;3;CAN;rhpi_rpdi;89.22
1992-03-01;1992;3;3;CAN;rhpi_rpdi;88.80
1992-06-01;1992;6;3;CAN;rhpi_rpdi;87.60
1992-09-01;1992;9;3;CAN;rhpi_rpdi;84.56
1992-12-01;1992;12;3;CAN;rhpi_rpdi;85.96
1993-03-01;1993;3;3;CAN;rhpi_rpdi;86.38
1993-06-01;1993;6;3;CAN;rhpi_rpdi;83.05
1993-09-01;1993;9;3;CAN;rhpi_rpdi;86.67
1993-12-01;1993;12;3;CAN;rhpi_rpdi;87.29
1994-03-01;1994;3;3;CAN;rhpi_rpdi;85.30
1994-06-01;1994;6;3;CAN;rhpi_rpdi;85.82
1994-09-01;1994;9;3;CAN;rhpi_rpdi;86.57
1994-12-01;1994;12;3;CAN;rhpi_rpdi;86.57
1995-03-01;1995;3;3;CAN;rhpi_rpdi;85.99
1995-06-01;1995;6;3;CAN;rhpi_rpdi;84.16
1995-09-01;1995;9;3;CAN;rhpi_rpdi;83.70
1995-12-01;1995;12;3;CAN;rhpi_rpdi;83.27
1996-03-01;1996;3;3;CAN;rhpi_rpdi;82.43
1996-06-01;1996;6;3;CAN;rhpi_rpdi;82.11
1996-09-01;1996;9;3;CAN;rhpi_rpdi;81.68
1996-12-01;1996;12;3;CAN;rhpi_rpdi;80.56
1997-03-01;1997;3;3;CAN;rhpi_rpdi;80.42
1997-06-01;1997;6;3;CAN;rhpi_rpdi;81.34
1997-09-01;1997;9;3;CAN;rhpi_rpdi;82.81
1997-12-01;1997;12;3;CAN;rhpi_rpdi;82.58
1998-03-01;1998;3;3;CAN;rhpi_rpdi;83.14
1998-06-01;1998;6;3;CAN;rhpi_rpdi;82.94
1998-09-01;1998;9;3;CAN;rhpi_rpdi;81.13
1998-12-01;1998;12;3;CAN;rhpi_rpdi;79.89
1999-03-01;1999;3;3;CAN;rhpi_rpdi;80.30
1999-06-01;1999;6;3;CAN;rhpi_rpdi;80.53
1999-09-01;1999;9;3;CAN;rhpi_rpdi;79.61
1999-12-01;1999;12;3;CAN;rhpi_rpdi;80.43
2000-03-01;2000;3;3;CAN;rhpi_rpdi;80.31
2000-06-01;2000;6;3;CAN;rhpi_rpdi;80.13
2000-09-01;2000;9;3;CAN;rhpi_rpdi;79.04
2000-12-01;2000;12;3;CAN;rhpi_rpdi;77.55
2001-03-01;2001;3;3;CAN;rhpi_rpdi;76.90
2001-06-01;2001;6;3;CAN;rhpi_rpdi;79.60
2001-09-01;2001;9;3;CAN;rhpi_rpdi;78.44
2001-12-01;2001;12;3;CAN;rhpi_rpdi;78.67
2002-03-01;2002;3;3;CAN;rhpi_rpdi;80.65
2002-06-01;2002;6;3;CAN;rhpi_rpdi;82.49
2002-09-01;2002;9;3;CAN;rhpi_rpdi;83.10
2002-12-01;2002;12;3;CAN;rhpi_rpdi;85.00
2003-03-01;2003;3;3;CAN;rhpi_rpdi;85.92
2003-06-01;2003;6;3;CAN;rhpi_rpdi;88.53
2003-09-01;2003;9;3;CAN;rhpi_rpdi;91.07
2003-12-01;2003;12;3;CAN;rhpi_rpdi;91.27
2004-03-01;2004;3;3;CAN;rhpi_rpdi;92.86
2004-06-01;2004;6;3;CAN;rhpi_rpdi;94.52
2004-09-01;2004;9;3;CAN;rhpi_rpdi;95.48
2004-12-01;2004;12;3;CAN;rhpi_rpdi;95.48
2005-03-01;2005;3;3;CAN;rhpi_rpdi;98.52
2005-06-01;2005;6;3;CAN;rhpi_rpdi;99.46
2005-09-01;2005;9;3;CAN;rhpi_rpdi;100.86
2005-12-01;2005;12;3;CAN;rhpi_rpdi;101.12
2006-03-01;2006;3;3;CAN;rhpi_rpdi;102.25
2006-06-01;2006;6;3;CAN;rhpi_rpdi;108.35
2006-09-01;2006;9;3;CAN;rhpi_rpdi;109.70
2006-12-01;2006;12;3;CAN;rhpi_rpdi;109.19
2007-03-01;2007;3;3;CAN;rhpi_rpdi;110.60
2007-06-01;2007;6;3;CAN;rhpi_rpdi;116.45
2007-09-01;2007;9;3;CAN;rhpi_rpdi;118.60
2007-12-01;2007;12;3;CAN;rhpi_rpdi;116.83
2008-03-01;2008;3;3;CAN;rhpi_rpdi;116.21
2008-06-01;2008;6;3;CAN;rhpi_rpdi;116.12
2008-09-01;2008;9;3;CAN;rhpi_rpdi;112.37
2008-12-01;2008;12;3;CAN;rhpi_rpdi;109.13
2009-03-01;2009;3;3;CAN;rhpi_rpdi;106.63
2009-06-01;2009;6;3;CAN;rhpi_rpdi;108.46
2009-09-01;2009;9;3;CAN;rhpi_rpdi;110.01
2009-12-01;2009;12;3;CAN;rhpi_rpdi;111.20
2010-03-01;2010;3;3;CAN;rhpi_rpdi;112.06
2010-06-01;2010;6;3;CAN;rhpi_rpdi;115.76
2010-09-01;2010;9;3;CAN;rhpi_rpdi;113.11
2010-12-01;2010;12;3;CAN;rhpi_rpdi;110.57
2011-03-01;2011;3;3;CAN;rhpi_rpdi;112.21
2011-06-01;2011;6;3;CAN;rhpi_rpdi;115.31
2011-09-01;2011;9;3;CAN;rhpi_rpdi;115.41
2011-12-01;2011;12;3;CAN;rhpi_rpdi;113.43
2012-03-01;2012;3;3;CAN;rhpi_rpdi;114.48
2012-06-01;2012;6;3;CAN;rhpi_rpdi;117.45
2012-09-01;2012;9;3;CAN;rhpi_rpdi;116.14
2012-12-01;2012;12;3;CAN;rhpi_rpdi;114.72
2013-03-01;2013;3;3;CAN;rhpi_rpdi;113.53
2013-06-01;2013;6;3;CAN;rhpi_rpdi;116.08
2013-09-01;2013;9;3;CAN;rhpi_rpdi;116.57
2013-12-01;2013;12;3;CAN;rhpi_rpdi;115.94
2014-03-01;2014;3;3;CAN;rhpi_rpdi;117.59
2014-06-01;2014;6;3;CAN;rhpi_rpdi;120.51
2014-09-01;2014;9;3;CAN;rhpi_rpdi;119.73
2014-12-01;2014;12;3;CAN;rhpi_rpdi;119.94
2015-03-01;2015;3;3;CAN;rhpi_rpdi;119.32
2015-06-01;2015;6;3;CAN;rhpi_rpdi;122.17
2015-09-01;2015;9;3;CAN;rhpi_rpdi;123.36
2015-12-01;2015;12;3;CAN;rhpi_rpdi;124.54
2016-03-01;2016;3;3;CAN;rhpi_rpdi;131.58
2016-06-01;2016;6;3;CAN;rhpi_rpdi;138.42
2016-09-01;2016;9;3;CAN;rhpi_rpdi;141.76
2016-12-01;2016;12;3;CAN;rhpi_rpdi;141.93
2017-03-01;2017;3;3;CAN;rhpi_rpdi;148.02
2017-06-01;2017;6;3;CAN;rhpi_rpdi;154.65
2017-09-01;2017;9;3;CAN;rhpi_rpdi;146.60
2017-12-01;2017;12;3;CAN;rhpi_rpdi;142.80
2018-03-01;2018;3;3;CAN;rhpi_rpdi;143.32
2018-06-01;2018;6;3;CAN;rhpi_rpdi;144.54
2018-09-01;2018;9;3;CAN;rhpi_rpdi;143.12
2018-12-01;2018;12;3;CAN;rhpi_rpdi;140.32
2019-03-01;2019;3;3;CAN;rhpi_rpdi;138.97
2019-06-01;2019;6;3;CAN;rhpi_rpdi;139.62
1975-03-01;1975;3;4;CHE;rhpi_rpdi;126.77
1975-06-01;1975;6;4;CHE;rhpi_rpdi;125.23
1975-09-01;1975;9;4;CHE;rhpi_rpdi;124.01
1975-12-01;1975;12;4;CHE;rhpi_rpdi;122.34
1976-03-01;1976;3;4;CHE;rhpi_rpdi;120.28
1976-06-01;1976;6;4;CHE;rhpi_rpdi;119.05
1976-09-01;1976;9;4;CHE;rhpi_rpdi;117.73
1976-12-01;1976;12;4;CHE;rhpi_rpdi;117.75
1977-03-01;1977;3;4;CHE;rhpi_rpdi;116.81
1977-06-01;1977;6;4;CHE;rhpi_rpdi;116.81
1977-09-01;1977;9;4;CHE;rhpi_rpdi;116.80
1977-12-01;1977;12;4;CHE;rhpi_rpdi;115.96
1978-03-01;1978;3;4;CHE;rhpi_rpdi;115.83
1978-06-01;1978;6;4;CHE;rhpi_rpdi;116.74
1978-09-01;1978;9;4;CHE;rhpi_rpdi;118.11
1978-12-01;1978;12;4;CHE;rhpi_rpdi;119.38
1979-03-01;1979;3;4;CHE;rhpi_rpdi;120.54
1979-06-01;1979;6;4;CHE;rhpi_rpdi;121.28
1979-09-01;1979;9;4;CHE;rhpi_rpdi;122.87
1979-12-01;1979;12;4;CHE;rhpi_rpdi;124.53
1980-03-01;1980;3;4;CHE;rhpi_rpdi;126.76
1980-06-01;1980;6;4;CHE;rhpi_rpdi;127.15
1980-09-01;1980;9;4;CHE;rhpi_rpdi;127.66
1980-12-01;1980;12;4;CHE;rhpi_rpdi;127.71
1981-03-01;1981;3;4;CHE;rhpi_rpdi;129.25
1981-06-01;1981;6;4;CHE;rhpi_rpdi;131.08
1981-09-01;1981;9;4;CHE;rhpi_rpdi;131.57
1981-12-01;1981;12;4;CHE;rhpi_rpdi;131.76
1982-03-01;1982;3;4;CHE;rhpi_rpdi;131.35
1982-06-01;1982;6;4;CHE;rhpi_rpdi;129.99
1982-09-01;1982;9;4;CHE;rhpi_rpdi;129.24
1982-12-01;1982;12;4;CHE;rhpi_rpdi;129.31
1983-03-01;1983;3;4;CHE;rhpi_rpdi;130.49
1983-06-01;1983;6;4;CHE;rhpi_rpdi;131.21
1983-09-01;1983;9;4;CHE;rhpi_rpdi;132.58
1983-12-01;1983;12;4;CHE;rhpi_rpdi;133.49
1984-03-01;1984;3;4;CHE;rhpi_rpdi;134.31
1984-06-01;1984;6;4;CHE;rhpi_rpdi;134.78
1984-09-01;1984;9;4;CHE;rhpi_rpdi;134.65
1984-12-01;1984;12;4;CHE;rhpi_rpdi;134.50
1985-03-01;1985;3;4;CHE;rhpi_rpdi;135.50
1985-06-01;1985;6;4;CHE;rhpi_rpdi;135.13
1985-09-01;1985;9;4;CHE;rhpi_rpdi;135.43
1985-12-01;1985;12;4;CHE;rhpi_rpdi;136.03
1986-03-01;1986;3;4;CHE;rhpi_rpdi;137.68
1986-06-01;1986;6;4;CHE;rhpi_rpdi;137.31
1986-09-01;1986;9;4;CHE;rhpi_rpdi;137.65
1986-12-01;1986;12;4;CHE;rhpi_rpdi;138.09
1987-03-01;1987;3;4;CHE;rhpi_rpdi;139.03
1987-06-01;1987;6;4;CHE;rhpi_rpdi;140.25
1987-09-01;1987;9;4;CHE;rhpi_rpdi;141.48
1987-12-01;1987;12;4;CHE;rhpi_rpdi;143.03
1988-03-01;1988;3;4;CHE;rhpi_rpdi;146.59
1988-06-01;1988;6;4;CHE;rhpi_rpdi;150.32
1988-09-01;1988;9;4;CHE;rhpi_rpdi;154.42
1988-12-01;1988;12;4;CHE;rhpi_rpdi;159.49
1989-03-01;1989;3;4;CHE;rhpi_rpdi;161.80
1989-06-01;1989;6;4;CHE;rhpi_rpdi;163.06
1989-09-01;1989;9;4;CHE;rhpi_rpdi;162.81
1989-12-01;1989;12;4;CHE;rhpi_rpdi;161.67
1990-03-01;1990;3;4;CHE;rhpi_rpdi;158.29
1990-06-01;1990;6;4;CHE;rhpi_rpdi;154.13
1990-09-01;1990;9;4;CHE;rhpi_rpdi;150.40
1990-12-01;1990;12;4;CHE;rhpi_rpdi;146.73
1991-03-01;1991;3;4;CHE;rhpi_rpdi;143.36
1991-06-01;1991;6;4;CHE;rhpi_rpdi;141.95
1991-09-01;1991;9;4;CHE;rhpi_rpdi;140.97
1991-12-01;1991;12;4;CHE;rhpi_rpdi;138.38
1992-03-01;1992;3;4;CHE;rhpi_rpdi;135.77
1992-06-01;1992;6;4;CHE;rhpi_rpdi;133.11
1992-09-01;1992;9;4;CHE;rhpi_rpdi;129.65
1992-12-01;1992;12;4;CHE;rhpi_rpdi;127.16
1993-03-01;1993;3;4;CHE;rhpi_rpdi;125.35
1993-06-01;1993;6;4;CHE;rhpi_rpdi;123.69
1993-09-01;1993;9;4;CHE;rhpi_rpdi;121.46
1993-12-01;1993;12;4;CHE;rhpi_rpdi;120.74
1994-03-01;1994;3;4;CHE;rhpi_rpdi;121.36
1994-06-01;1994;6;4;CHE;rhpi_rpdi;121.20
1994-09-01;1994;9;4;CHE;rhpi_rpdi;120.20
1994-12-01;1994;12;4;CHE;rhpi_rpdi;118.39
1995-03-01;1995;3;4;CHE;rhpi_rpdi;116.19
1995-06-01;1995;6;4;CHE;rhpi_rpdi;114.37
1995-09-01;1995;9;4;CHE;rhpi_rpdi;112.32
1995-12-01;1995;12;4;CHE;rhpi_rpdi;110.08
1996-03-01;1996;3;4;CHE;rhpi_rpdi;108.37
1996-06-01;1996;6;4;CHE;rhpi_rpdi;106.90
1996-09-01;1996;9;4;CHE;rhpi_rpdi;105.55
1996-12-01;1996;12;4;CHE;rhpi_rpdi;103.58
1997-03-01;1997;3;4;CHE;rhpi_rpdi;102.11
1997-06-01;1997;6;4;CHE;rhpi_rpdi;100.98
1997-09-01;1997;9;4;CHE;rhpi_rpdi;100.19
1997-12-01;1997;12;4;CHE;rhpi_rpdi;99.19
1998-03-01;1998;3;4;CHE;rhpi_rpdi;98.22
1998-06-01;1998;6;4;CHE;rhpi_rpdi;97.33
1998-09-01;1998;9;4;CHE;rhpi_rpdi;96.19
1998-12-01;1998;12;4;CHE;rhpi_rpdi;95.26
1999-03-01;1999;3;4;CHE;rhpi_rpdi;95.00
1999-06-01;1999;6;4;CHE;rhpi_rpdi;94.31
1999-09-01;1999;9;4;CHE;rhpi_rpdi;93.45
1999-12-01;1999;12;4;CHE;rhpi_rpdi;92.62
2000-03-01;2000;3;4;CHE;rhpi_rpdi;91.31
2000-06-01;2000;6;4;CHE;rhpi_rpdi;91.09
2000-09-01;2000;9;4;CHE;rhpi_rpdi;90.60
2000-12-01;2000;12;4;CHE;rhpi_rpdi;90.25
2001-03-01;2001;3;4;CHE;rhpi_rpdi;89.65
2001-06-01;2001;6;4;CHE;rhpi_rpdi;89.88
2001-09-01;2001;9;4;CHE;rhpi_rpdi;90.45
2001-12-01;2001;12;4;CHE;rhpi_rpdi;91.52
2002-03-01;2002;3;4;CHE;rhpi_rpdi;93.89
2002-06-01;2002;6;4;CHE;rhpi_rpdi;95.16
2002-09-01;2002;9;4;CHE;rhpi_rpdi;96.51
2002-12-01;2002;12;4;CHE;rhpi_rpdi;97.82
2003-03-01;2003;3;4;CHE;rhpi_rpdi;98.76
2003-06-01;2003;6;4;CHE;rhpi_rpdi;99.44
2003-09-01;2003;9;4;CHE;rhpi_rpdi;100.03
2003-12-01;2003;12;4;CHE;rhpi_rpdi;100.37
2004-03-01;2004;3;4;CHE;rhpi_rpdi;100.79
2004-06-01;2004;6;4;CHE;rhpi_rpdi;100.95
2004-09-01;2004;9;4;CHE;rhpi_rpdi;101.18
2004-12-01;2004;12;4;CHE;rhpi_rpdi;101.02
2005-03-01;2005;3;4;CHE;rhpi_rpdi;100.51
2005-06-01;2005;6;4;CHE;rhpi_rpdi;99.93
2005-09-01;2005;9;4;CHE;rhpi_rpdi;99.82
2005-12-01;2005;12;4;CHE;rhpi_rpdi;99.74
2006-03-01;2006;3;4;CHE;rhpi_rpdi;99.48
2006-06-01;2006;6;4;CHE;rhpi_rpdi;99.10
2006-09-01;2006;9;4;CHE;rhpi_rpdi;98.17
2006-12-01;2006;12;4;CHE;rhpi_rpdi;97.72
2007-03-01;2007;3;4;CHE;rhpi_rpdi;97.02
2007-06-01;2007;6;4;CHE;rhpi_rpdi;96.48
2007-09-01;2007;9;4;CHE;rhpi_rpdi;96.02
2007-12-01;2007;12;4;CHE;rhpi_rpdi;95.87
2008-03-01;2008;3;4;CHE;rhpi_rpdi;96.25
2008-06-01;2008;6;4;CHE;rhpi_rpdi;97.03
2008-09-01;2008;9;4;CHE;rhpi_rpdi;97.98
2008-12-01;2008;12;4;CHE;rhpi_rpdi;98.76
2009-03-01;2009;3;4;CHE;rhpi_rpdi;100.11
2009-06-01;2009;6;4;CHE;rhpi_rpdi;101.21
2009-09-01;2009;9;4;CHE;rhpi_rpdi;102.44
2009-12-01;2009;12;4;CHE;rhpi_rpdi;103.75
2010-03-01;2010;3;4;CHE;rhpi_rpdi;104.73
2010-06-01;2010;6;4;CHE;rhpi_rpdi;105.85
2010-09-01;2010;9;4;CHE;rhpi_rpdi;106.42
2010-12-01;2010;12;4;CHE;rhpi_rpdi;107.33
2011-03-01;2011;3;4;CHE;rhpi_rpdi;107.98
2011-06-01;2011;6;4;CHE;rhpi_rpdi;108.61
2011-09-01;2011;9;4;CHE;rhpi_rpdi;109.11
2011-12-01;2011;12;4;CHE;rhpi_rpdi;110.16
2012-03-01;2012;3;4;CHE;rhpi_rpdi;110.62
2012-06-01;2012;6;4;CHE;rhpi_rpdi;110.94
2012-09-01;2012;9;4;CHE;rhpi_rpdi;111.61
2012-12-01;2012;12;4;CHE;rhpi_rpdi;112.68
2013-03-01;2013;3;4;CHE;rhpi_rpdi;113.23
2013-06-01;2013;6;4;CHE;rhpi_rpdi;114.23
2013-09-01;2013;9;4;CHE;rhpi_rpdi;114.64
2013-12-01;2013;12;4;CHE;rhpi_rpdi;115.39
2014-03-01;2014;3;4;CHE;rhpi_rpdi;114.89
2014-06-01;2014;6;4;CHE;rhpi_rpdi;115.35
2014-09-01;2014;9;4;CHE;rhpi_rpdi;115.44
2014-12-01;2014;12;4;CHE;rhpi_rpdi;116.24
2015-03-01;2015;3;4;CHE;rhpi_rpdi;117.81
2015-06-01;2015;6;4;CHE;rhpi_rpdi;118.24
2015-09-01;2015;9;4;CHE;rhpi_rpdi;118.08
2015-12-01;2015;12;4;CHE;rhpi_rpdi;118.54
2016-03-01;2016;3;4;CHE;rhpi_rpdi;117.29
2016-06-01;2016;6;4;CHE;rhpi_rpdi;117.23
2016-09-01;2016;9;4;CHE;rhpi_rpdi;117.29
2016-12-01;2016;12;4;CHE;rhpi_rpdi;118.08
2017-03-01;2017;3;4;CHE;rhpi_rpdi;119.30
2017-06-01;2017;6;4;CHE;rhpi_rpdi;119.96
2017-09-01;2017;9;4;CHE;rhpi_rpdi;120.15
2017-12-01;2017;12;4;CHE;rhpi_rpdi;120.43
2018-03-01;2018;3;4;CHE;rhpi_rpdi;119.87
2018-06-01;2018;6;4;CHE;rhpi_rpdi;119.81
2018-09-01;2018;9;4;CHE;rhpi_rpdi;119.10
2018-12-01;2018;12;4;CHE;rhpi_rpdi;118.76
2019-03-01;2019;3;4;CHE;rhpi_rpdi;118.11
2019-06-01;2019;6;4;CHE;rhpi_rpdi;117.78
1975-03-01;1975;3;5;DEU;rhpi_rpdi;163.15
1975-06-01;1975;6;5;DEU;rhpi_rpdi;161.25
1975-09-01;1975;9;5;DEU;rhpi_rpdi;160.28
1975-12-01;1975;12;5;DEU;rhpi_rpdi;160.23
1976-03-01;1976;3;5;DEU;rhpi_rpdi;161.08
1976-06-01;1976;6;5;DEU;rhpi_rpdi;161.76
1976-09-01;1976;9;5;DEU;rhpi_rpdi;162.26
1976-12-01;1976;12;5;DEU;rhpi_rpdi;162.72
1977-03-01;1977;3;5;DEU;rhpi_rpdi;163.16
1977-06-01;1977;6;5;DEU;rhpi_rpdi;163.82
1977-09-01;1977;9;5;DEU;rhpi_rpdi;164.71
1977-12-01;1977;12;5;DEU;rhpi_rpdi;165.90
1978-03-01;1978;3;5;DEU;rhpi_rpdi;167.42
1978-06-01;1978;6;5;DEU;rhpi_rpdi;168.42
1978-09-01;1978;9;5;DEU;rhpi_rpdi;169.00
1978-12-01;1978;12;5;DEU;rhpi_rpdi;169.19
1979-03-01;1979;3;5;DEU;rhpi_rpdi;169.11
1979-06-01;1979;6;5;DEU;rhpi_rpdi;168.83
1979-09-01;1979;9;5;DEU;rhpi_rpdi;168.40
1979-12-01;1979;12;5;DEU;rhpi_rpdi;167.70
1980-03-01;1980;3;5;DEU;rhpi_rpdi;164.32
1980-06-01;1980;6;5;DEU;rhpi_rpdi;166.05
1980-09-01;1980;9;5;DEU;rhpi_rpdi;167.66
1980-12-01;1980;12;5;DEU;rhpi_rpdi;168.84
1981-03-01;1981;3;5;DEU;rhpi_rpdi;169.85
1981-06-01;1981;6;5;DEU;rhpi_rpdi;170.79
1981-09-01;1981;9;5;DEU;rhpi_rpdi;171.88
1981-12-01;1981;12;5;DEU;rhpi_rpdi;173.05
1982-03-01;1982;3;5;DEU;rhpi_rpdi;174.34
1982-06-01;1982;6;5;DEU;rhpi_rpdi;175.09
1982-09-01;1982;9;5;DEU;rhpi_rpdi;175.32
1982-12-01;1982;12;5;DEU;rhpi_rpdi;175.22
1983-03-01;1983;3;5;DEU;rhpi_rpdi;174.77
1983-06-01;1983;6;5;DEU;rhpi_rpdi;173.60
1983-09-01;1983;9;5;DEU;rhpi_rpdi;171.67
